    20        55.72        59.03        58.60
    20        54.73        55.98        55.16
    20        59.26        56.28        58.94
    20        60.61        59.22        61.59
    20        61.81        64.34        62.42
    20        58.25        58.52        59.92
    20        61.11        57.50        62.45
    20        60.49        56.26        60.64
    20        61.54        56.73        61.11
    20        61.98        58.89        61.73
    20        62.91        60.59        57.86
    20        60.04        57.28        59.15
    20        61.99        60.89        63.96
    20        60.65        59.87        59.43
    20        60.83        59.64        61.06
    20        58.95        59.23        55.96
    20        62.61        60.30        59.51
    20        57.69        57.89        60.30
    20        64.82        59.66        56.03
    20        59.83        60.79        59.21
    20        59.33        56.46        62.28
    20        58.86        56.50        60.83
    20        59.18        57.60        56.72
    30        49.03        48.06        50.84
    30        50.71        51.36        52.55
    30        50.48        49.83        53.16
    30        53.73        52.89        52.76
    30        50.32        51.49        53.52
    30        51.67        50.71        49.59
    30        55.77        57.49        52.51
    30        50.72        49.69        50.35
    30        51.37        53.29        48.18
    30        47.46        48.51        52.78
    30        55.57        54.24        49.96
    30        53.91        48.39        52.87
    30        52.44        55.90        54.25
    30        55.34        52.66        50.35
    30        53.93        52.04        51.77
    30        50.81        50.67        48.48
    30        51.15        49.08        50.51
    30        50.90        49.63        53.99
    30        53.40        52.98        49.10
    30        49.50        53.21        54.47
    30        53.21        50.45        55.98
    30        49.07        52.27        51.97
    30        50.65        48.52        51.59
    30        50.69        52.81        51.48
    30        48.93        51.54        51.41
    30        55.31        53.90        54.65
    30        53.89        49.02        53.09
    30        55.49        50.81        50.13
    30        53.66        49.05        52.43
    30        52.76        54.45        51.24
    30        48.71        48.37        53.21
    30        51.23        49.45        48.34
    30        50.02        48.74        50.44
    30        53.38        56.30        55.19
    30        48.99        50.28        54.63
    30        48.24        50.79        58.39
    30        52.49        52.49        51.85
    30        49.75        50.92        55.23
    30        53.77        53.28        48.83
    30        48.79        49.25        49.66
    30        50.44        50.58        52.64
    30        50.81        54.51        54.22
    30        54.76        51.55        51.93
    30        52.68        50.76        49.15
    30        51.89        48.51        51.75
    30        49.36        54.49        50.18
    30        54.99        49.07        46.07
    30        49.25        52.71        54.52
    30        50.21        49.05        53.75
    30        49.82        47.62        51.68
    30        50.87        51.07        53.28
    30        51.74        50.02        54.84
    30        50.76        50.08        54.68
    30        59.82        51.09        46.96
    30        47.74        47.91        53.38
    30        53.78        52.99        52.75
    30        51.35        52.16        51.78
    30        53.30        52.19        57.68
    30        54.42        52.17        48.72
    30        51.58        53.87        51.32
    30        55.02        55.28        53.06
    30        55.01        50.22        55.15
    30        54.58        49.30        54.08
    30        52.80        51.25        48.83
    30        54.03        46.93        50.91
    30        55.09        51.61        55.57
    30        50.10        51.25        56.66
    30        54.11        49.39        51.36
    30        51.19        50.32        51.67
    30        52.27        52.09        55.38
    30        51.27        54.35        56.24
    30        50.47        53.54        56.35
    30        54.27        49.23        50.05
    30        54.78        45.54        52.70
    30        50.55        52.75        54.73
    30        52.80        53.33        55.61
    30        52.31        52.81        57.07
    30        49.40        52.36        52.81
    30        47.75        48.64        52.07
    30        51.86        48.65        51.76
    30        53.06        49.14        52.74
    30        51.01        49.79        55.31
    30        55.44        50.94        47.67
    30        49.56        53.14        52.43
    30        50.88        55.33        59.75
    30        51.88        53.87        54.85
    30        52.32        51.86        55.06
    30        49.64        49.55        46.57
    30        52.42        50.85        52.75
    30        49.81        55.44        51.97
    30        54.98        54.20        54.68
    30        52.42        52.20        49.57
    30        56.62        48.89        56.71
    30        52.42        51.56        53.20
    30        53.82        53.75        51.70
    30        52.40        53.70        55.99
    30        51.12        49.94        55.87
    30        50.76        49.57        53.31
    30        45.98        55.54        49.39
    30        54.82        51.94        52.72
    40        42.86        42.86        43.93
    40        45.11        49.90        47.86
    40        42.80        46.91        40.01
    40        43.56        44.91        45.08
    40        41.76        44.26        49.10
    40        42.29        44.91        49.58
    40        43.98        39.44        42.73
    40        45.18        50.43        44.53
    40        40.90        45.60        44.67
    40        42.67        44.76        49.40
    40        45.91        42.45        45.84
    40        45.01        48.57        44.74
    40        44.01        45.56        36.51
    40        41.61        45.08        37.06
    40        43.42        44.27        44.71
    40        42.93        51.46        38.40
    40        45.06        50.02        45.84
    40        47.95        44.07        44.17
    40        46.07        42.64        48.60
    40        48.76        45.59        47.43
    40        47.43        45.42        44.84
    40        44.79        47.11        42.75
    40        45.57        49.18        43.76
    40        47.44        46.19        41.80
    40        48.22        46.52        44.76
    40        48.48        43.36        41.46
    40        47.30        46.65        44.28
    40        46.01        46.08        42.43
    40        42.54        47.52        49.39
    40        41.75        46.78        44.31
    40        43.46        40.57        41.94
    40        46.99        45.36        42.76
    40        45.94        44.31        49.18
    40        45.75        43.44        43.49
    40        44.49        42.96        44.64
    40        46.53        43.46        43.77
    40        45.04        40.93        43.64
    40        44.52        44.06        42.31
    40        47.54        44.71        50.05
    40        43.44        42.57        44.72
    40        45.02        42.70        45.23
    40        49.43        44.16        40.00
    40        46.74        41.28        44.76
    40        38.66        46.19        45.13
    40        46.17        48.39        44.52
    40        49.87        45.46        40.50
    40        42.83        42.89        49.39
    40        47.72        48.56        48.37
    40        44.90        43.03        49.80
    40        49.72        47.38        46.95
    40        46.58        43.74        41.68
    40        41.92        39.95        47.43
    40        42.53        42.17        46.45
    40        42.61        44.98        48.54
    40        42.16        46.17        43.07
    40        47.17        44.16        41.43
    40        47.74        43.46        46.37
    40        47.99        41.35        45.44
    40        43.60        45.86        44.42
    40        47.75        43.35        44.63
    40        48.42        43.61        45.88
    40        47.58        45.72        41.02
    40        44.74        44.59        42.64
    40        46.54        39.51        39.65
    40        43.80        42.77        47.81
    40        36.71        43.34        45.20
    40        41.89        44.32        41.29
    40        41.29        40.95        40.53
    40        44.31        46.76        48.12
    40        42.69        42.04        42.69
    40        47.33        44.11        50.34
    40        47.69        43.04        44.00
    40        41.33        48.90        45.16
    40        46.78        48.03        45.83
    40        43.60        44.38        42.80
    40        45.77        46.74        41.32
    40        42.74        48.41        39.91
    40        51.90        41.47        46.22
    40        46.64        42.63        43.39
    40        48.78        44.38        44.60
    40        46.82        46.71        44.48
    40        48.60        40.01        44.94
    40        48.59        40.50        37.04
    40        44.12        44.67        51.62
    40        46.83        42.85        46.66
    40        48.82        44.99        43.28
    40        45.91        46.61        45.09
    40        45.85        44.31        46.12
    40        42.68        39.77        44.40
    40        43.70        42.72        46.20
    40        48.62        40.93        48.81
    40        42.45        41.04        39.67
    40        42.70        45.44        47.69
    40        45.39        43.51        41.93
    40        49.68        41.69        45.67
    40        44.60        46.73        44.17
    40        43.61        46.33        43.67
    40        46.09        39.20        41.58
    40        45.66        41.07        41.36
    40        45.25        46.08        46.62
    50        36.68        32.51        38.90
    50        36.55        36.84        40.10
    50        43.67        33.61        36.52
    50        33.79        36.96        36.11
    50        33.77        37.60        43.56
    50        36.63        36.46        38.15
    50        37.65        34.37        35.06
    50        37.99        34.40        33.48
    50        35.03        36.95        35.66
    50        39.43        37.37        39.54
    50        35.78        33.48        39.44
    50        40.46        33.64        39.63
    50        39.60        37.81        32.40
    50        38.44        35.33        37.72
    50        39.35        38.86        34.03
    50        35.07        37.12        34.75
    50        34.40        35.96        38.70
    50        32.96        41.01        31.84
    50        36.82        32.20        36.47
    50        37.28        36.70        37.25
    50        34.36        37.27        32.71
    50        40.42        35.96        36.75
    50        33.40        35.81        39.29
    50        34.80        39.97        39.16
    50        34.97        38.85        38.43
    50        33.30        37.08        37.73
    50        39.72        36.13        33.04
    50        38.94        36.58        36.66
    50        37.64        35.37        37.00
    50        35.05        35.36        37.79
    50        32.42        31.81        39.47
    50        38.61        35.02        35.73
    50        41.72        38.98        39.03
    50        38.91        31.46        36.61
    50        37.03        34.22        37.06
    50        37.77        34.36        38.02
    50        35.01        38.53        35.90
    50        36.66        38.03        34.81
    50        39.29        34.46        40.16
    50        36.05        39.05        33.25
    50        40.43        38.71        37.86
    50        35.31        36.90        36.17
    50        42.17        39.78        38.78
    50        39.67        38.17        36.88
    50        35.85        38.14        41.12
    50        47.40        34.79        35.01
    50        38.82        35.47        36.46
    50        37.76        32.97        35.14
    50        35.77        32.83        39.24
    50        37.86        32.44        39.94
    50        35.90        31.85        39.39
    50        36.14        35.83        37.47
    50        35.94        40.63        33.99
    50        37.64        39.60        43.50
    50        38.03        37.67        37.09
    50        36.17        40.34        27.14
    50        38.62        40.59        39.61
    50        38.32        39.83        37.79
    50        34.54        37.10        39.94
    50        36.63        37.04        34.33
    50        39.61        36.61        35.05
    50        43.86        35.87        40.72
    50        42.84        38.96        35.88
    50        35.02        36.92        35.08
    50        33.98        33.55        40.91
    50        35.85        39.40        37.70
    50        35.57        38.85        39.40
    50        34.10        40.04        37.09
    50        38.36        33.76        37.63
    50        34.16        36.51        31.26
    50        36.73        41.60        36.64
    50        34.25        38.41        35.44
    50        37.38        41.52        37.99
    50        38.48        41.39        40.33
    50        34.66        39.84        39.41
    50        40.87        36.92        34.02
    50        38.76        35.55        31.64
    50        42.04        34.78        41.30
    50        41.42        34.95        34.67
    50        35.91        37.74        40.57
    50        41.01        39.15        34.09
    50        38.02        37.66        35.21
    50        41.31        35.36        37.87
    50        37.82        35.60        38.54
    50        40.53        34.63        36.40
    50        37.93        38.14        38.60
    50        39.35        36.78        33.47
    50        32.66        40.58        37.76
    50        37.36        36.17        40.85
    50        39.08        39.20        37.45
    50        36.02        33.69        41.85
    50        40.87        35.78        35.04
    50        41.18        38.15        41.03
    50        35.36        34.33        39.17
    50        37.28        33.40        37.38
    50        39.43        31.58        33.43
    50        38.97        38.26        33.72
    50        35.87        34.12        37.63
    50        41.58        39.41        39.79
    50        38.14        36.52        39.49
    60        31.83        32.94        30.27
    60        26.62        37.27        30.91
    60        31.54        33.28        30.45
    60        27.16        31.86        31.62
    60        31.71        33.31        33.09
    60        28.70        26.68        33.61
    60        31.67        25.93        33.46
    60        29.38        22.46        26.12
    60        32.47        31.17        32.44
    60        29.58        27.61        32.06
    60        30.85        25.96        28.85
    60        24.93        28.89        31.05
    60        33.46        30.12        29.56
    60        28.11        34.20        24.03
    60        26.13        28.09        29.52
    60        33.44        29.24        35.04
    60        28.25        27.68        29.37
    60        31.80        33.99        31.57
    60        26.23        23.62        29.45
    60        33.13        31.04        30.61
    60        30.23        30.91        29.21
    60        27.80        27.43        30.28
    60        32.47        30.32        22.57
    60        31.29        31.64        28.47
    60        31.38        26.81        33.76
    60        32.55        32.15        29.41
    60        32.38        29.61        32.94
    60        30.15        31.64        34.04
    60        29.31        30.14        29.93
    60        28.60        31.23        25.20
    60        27.06        30.54        28.57
    60        32.14        27.85        34.75
    60        34.44        28.13        27.15
    60        27.05        29.14        31.79
    60        27.57        28.26        28.26
    60        23.90        30.08        33.96
    60        32.17        32.93        31.13
    60        30.71        29.79        24.19
    60        31.53        32.62        31.88
    60        27.16        31.85        30.51
    60        29.02        30.05        32.62
    60        30.18        30.41        31.61
    60        26.94        29.87        29.18
    60        31.05        30.78        28.45
    60        29.33        26.77        33.65
    60        33.07        34.53        32.15
    60        37.99        32.60        27.90
    60        26.04        33.30        26.76
    60        28.33        30.60        34.60
    60        33.05        30.89        24.65
    60        30.43        32.90        27.13
    60        32.59        34.73        26.25
    60        30.93        19.74        29.25
    60        30.92        27.83        30.55
    60        26.50        30.35        24.71
    60        28.78        33.85        32.48
    60        27.00        28.82        26.61
    60        29.11        25.61        27.87
    60        30.88        28.28        35.91
    60        25.57        27.46        24.14
    60        31.09        31.55        30.28
    60        26.41        34.64        33.88
    60        29.81        22.99        27.20
    60        31.96        26.83        31.75
    60        28.83        28.61        31.83
    60        33.00        30.66        37.43
    60        27.01        32.64        30.14
    60        26.32        27.61        33.54
    60        29.63        32.59        29.82
    60        29.26        25.71        29.09
    60        27.15        29.44        33.66
    60        24.95        32.49        34.96
    60        26.26        27.26        25.54
    60        26.23        28.98        28.77
    60        33.88        32.79        31.25
    60        33.28        31.35        30.93
    60        25.42        27.36        24.43
    60        34.04        28.87        34.31
    60        32.41        29.06        33.01
    60        30.58        29.98        25.90
    60        29.03        31.31        26.41
    60        31.45        30.48        28.33
    60        31.93        28.13        30.40
    60        27.01        29.71        34.18
    60        24.36        31.62        22.89
    60        30.72        30.62        30.56
    60        28.59        32.52        31.43
    60        33.28        33.52        29.89
    60        27.91        24.04        31.87
    60        28.81        34.44        28.55
    60        33.61        32.68        34.89
    60        33.26        31.11        31.19
    60        30.79        31.14        26.16
    60        29.50        29.52        33.07
    60        31.27        28.54        26.89
    60        28.24        28.87        31.54
    60        25.65        27.57        28.00
    60        28.92        29.57        29.74
    60        24.89        26.80        31.75
    60        34.91        28.08        28.33
    70        18.88        24.08        28.88
    70        25.97        24.19        21.63
    70        20.24        26.14        21.04
    70        22.39        18.93        25.03
    70        21.39        23.57        22.35
    70        18.77        28.06        26.09
    70        22.62        21.85        22.77
    70        17.56        25.04        21.66
    70        22.73        23.61        23.54
    70        17.02        18.40        21.10
    70        21.63        15.68        16.10
    70        23.83        21.72        25.20
    70        23.15        25.06        25.06
    70        22.70        22.97        23.10
    70        23.11        23.51        21.40
    70        19.77        18.51        25.35
    70        25.06        26.29        22.59
    70        22.98        21.86        23.56
    70        24.06        22.80        24.92
    70        22.42        24.01        20.41
    70        17.56        21.26        22.37
    70        22.89        24.55        20.53
    70        20.53        19.13        26.30
    70        21.21        20.37        20.46
    70        25.04        23.22        21.57
    70        23.15        19.30        23.83
    70        18.65        20.67        23.81
    70        22.56        21.71        22.77
    70        20.63        28.16        21.32
    70        19.23        21.04        25.71
    70        27.09        18.87        24.64
    70        24.63        22.61        18.71
    70        22.57        22.05        25.26
    70        21.54        24.00        24.05
    70        18.57        16.55        28.77
    70        22.01        17.75        18.80
    70        25.20        19.35        22.52
    70        18.61        21.55        20.96
    70        24.70        19.17        25.54
    70        23.86        27.15        27.90
    70        25.36        20.12        21.75
    70        24.98        21.62        23.19
    70        22.32        20.88        23.08
    70        21.40        21.21        19.23
    70        23.04        20.37        23.05
    70        17.95        23.04        20.06
    70        23.79        23.66        20.50
    70        24.14        20.93        26.10
    70        23.05        27.58        27.13
    70        27.10        24.28        19.56
    70        23.54        24.54        25.81
    70        23.24        20.48        21.38
    70        22.45        21.27        26.83
    70        21.37        18.75        18.34
    70        17.58        20.96        27.24
    70        21.90        22.16        24.16
    70        25.38        18.56        20.92
    70        21.91        22.91        26.52
    70        26.68        25.41        25.65
    70        24.11        21.70        24.88
    70        24.26        22.22        21.38
    70        24.49        21.11        24.56
    70        23.66        21.93        21.50
    70        20.37        26.13        21.47
    70        17.39        17.47        25.63
    70        22.55        20.74        20.65
    70        26.39        17.71        18.86
    70        21.77        23.37        19.17
    70        24.33        23.76        15.97
    70        24.79        21.80        20.21
    70        23.55        20.93        19.32
    70        19.80        20.81        19.59
    70        22.56        24.62        24.65
    70        16.01        16.91        24.65
    70        28.32        24.11        23.01
    70        21.30        18.33        22.81
    70        22.67        21.59        27.04
    70        23.45        26.07        23.54
    70        23.31        29.34        22.82
    70        23.72        16.39        21.06
    70        22.01        18.06        21.51
    70        23.65        22.17        23.31
    70        24.79        21.48        20.31
    70        19.66        22.85        22.34
    70        24.16        21.31        18.57
    70        20.64        22.95        18.02
    70        22.50        17.85        18.22
    70        24.89        20.27        23.23
    70        20.85        23.90        17.31
    70        25.38        24.50        25.68
    70        23.12        25.72        28.89
    70        23.75        20.45        21.87
    70        21.05        14.93        20.00
    70        24.24        19.56        22.78
    70        18.06        18.10        23.63
    70        17.77        19.83        20.42
    70        19.97        25.99        24.68
    70        22.30        24.78        19.46
    70        18.81        20.64        23.82
    70        17.83        21.11        21.21
    80        15.72        15.45        14.19
    80        16.03        13.99        10.77
    80        14.21        16.61        10.02
    80        12.62        16.02        18.51
    80        16.85        10.84        11.64
    80         9.13        13.52        11.90
    80        11.97        11.93        15.05
    80        15.91        17.46        10.92
    80        15.21        13.42        17.20
    80        10.43        15.74        15.38
    80        16.25        23.06        14.52
    80        14.77        12.58        12.65
    80        13.81        11.25        13.66
    80        19.71        11.39        10.91
    80        13.77        11.43        16.61
    80        13.00        14.94        12.34
    80        10.73        17.32        12.16
    80        16.53        16.03        17.22
    80        12.39        15.34         6.42
    80        11.10        15.58        17.62
    80        16.22        20.16        17.36
    80        15.88        14.54        19.06
    80        14.70        15.88         6.66
    80        20.39        18.11         9.68
    80        19.39         8.65         9.74
    80        13.88        16.30        15.53
    80        14.55        11.77        14.17
    80        17.62        15.52        19.68
    80        19.41        16.99        12.55
    80        16.84        18.46        15.52
    80        14.41         9.18        15.81
    80        12.91        14.73        12.78
    80        21.31        11.68        12.00
    80        21.21        11.44        13.04
    80        16.38        13.95        19.72
    80        15.98        14.44        11.87
    80        16.83        13.31        14.39
    80        13.60        19.69        20.56
    80        12.19        18.01        15.08
    80        17.78        17.69        10.29
    80        11.44        13.61        15.41
    80        19.13        20.86        11.39
    80        13.02        10.97        16.03
    80        16.19        12.99        12.43
    80        16.05        17.05        12.82
    80        16.64         9.17        13.44
    80        16.18        13.44        12.21
    80        20.16        14.75        22.33
    80        15.81        10.72         6.23
    80        14.84         8.73        19.66
    80        12.86        13.37        20.94
    80        12.26        13.38         8.71
    80        15.26        12.75        12.39
    80        17.17        17.79        20.46
    80        20.05        15.51        15.53
    80        12.80        13.88        17.41
    80        11.39        15.06        15.72
    80        13.66        11.24        13.86
    80        18.63        15.59        14.61
    80        10.96        14.68        10.63
    80        10.10        16.89        13.65
    80        14.29        15.95        19.36
    80        12.54        15.51        12.41
    80        15.49        15.52        11.80
    80        13.05        13.93        15.83
    80        18.58        14.10        17.79
    80        15.82        16.71        20.55
    80        10.07        12.94        16.86
    80        13.05        13.70        15.18
    80        11.10        17.56        15.21
    80        11.98        15.53        18.53
    80        17.20        13.86        13.45
    80        11.42        13.40        12.74
    80        18.47        14.01        18.55
    80        14.92        14.08        13.82
    80        13.80        17.62        11.90
    80        14.76        13.43        10.44
    80        14.82        18.41         9.74
    80        17.71        13.33        19.89
    80        17.73        14.94        20.51
    80        12.07        17.39        15.34
    80        14.42        14.33        18.49
    80        14.03        12.26        11.74
    80        13.62        13.97        20.61
    80        12.38        17.37         7.40
    80        19.23        16.48        12.51
    80        17.61        16.80        13.10
    80        10.59        11.20        11.26
    80        12.21        12.90         8.72
    80        14.59        12.05        16.35
    80        14.96        18.44        12.67
    80        12.52        14.19        18.33
    80        18.65        15.81        17.72
    80        14.07        12.30        13.30
    80        16.41        12.75        16.38
    80        15.57        14.06        12.77
    80        18.23        13.26        15.63
    80        13.88         9.23        12.18
    80        12.27        16.72        19.97
    80        11.01        11.71        12.03
    90         5.99         6.60        11.42
    90         3.80         1.72         6.48
    90         9.24         8.05         6.80
    90        10.12         3.54         2.36
    90         6.82        10.89        13.59
    90         7.99         8.50         6.66
    90         9.44         6.35         8.04
    90        10.40         8.15        12.04
    90         6.24         5.11         7.43
    90         9.92         6.78         1.82
    90         6.21         8.20         5.70
    90         9.49         7.12         7.79
    90         5.99         7.96         5.86
    90        10.77        12.71         7.50
    90         2.29         6.46         3.01
    90        10.64         7.49         9.50
    90        10.33        10.61         6.25
    90         9.78         7.52         8.84
    90        10.04         4.51         7.35
    90         4.28         4.72         5.84
    90        11.98         6.27         9.07
    90        13.19         7.42         7.11
    90         7.05        13.18         7.96
    90         8.34        12.67         4.47
    90        10.62        11.66         7.36
    90         6.05         8.78         9.18
    90         9.58         7.45         2.12
    90         7.04        10.92         9.07
    90         7.63         3.93        12.63
    90         8.28         8.69         7.15
    90         5.52         6.87         7.67
    90         3.87        10.05         6.16
    90         5.44         9.44         8.21
    90         3.46        11.81         9.12
    90         4.47         7.14        13.89
    90         7.77         4.78         6.70
    90         9.92        19.09         8.75
    90         5.23         5.39         8.59
    90         8.78         7.54        11.78
    90         3.90         8.53         8.25
    90         8.60         5.11         6.93
    90         1.74         5.61         3.27
    90         5.55         7.81         8.85
    90         5.94         6.50         7.30
    90         4.35         4.87         2.78
    90        10.06         1.38         4.82
    90         5.87         8.31         6.88
    90        14.89        12.01         6.72
    90        11.00        10.44         8.60
    90         6.20         5.38         5.09
    90        11.72         7.17        10.93
    90         7.10         7.84         4.52
    90         6.77         8.09         8.14
    90        11.31        13.73         4.82
    90         2.76         7.40         7.27
    90         7.36         8.43        10.58
    90        12.32         3.90         3.51
    90        11.22         6.41        14.02
    90        11.65         6.44         8.51
    90        11.12         5.52         5.33
    90        10.67         6.38         7.88
    90        10.34         5.92         6.39
    90         5.69         7.09         0.59
    90         5.20         3.78         7.88
    90        10.45         7.48         9.92
    90         7.47         6.40         8.60
    90         7.57         8.29         7.50
    90        10.73         6.36         7.59
    90         2.62         6.60         9.13
    90         6.68         7.54         7.23
    90         4.92         6.33         7.96
    90         6.19         5.71         7.07
    90        15.24        12.31         8.39
    90         8.79         2.10        10.16
    90         5.31         8.26         7.91
    90         3.93         2.84         3.46
    90         7.05         6.31        11.19
    90         2.60        13.74         5.57
    90         9.38         5.66        17.21
    90         5.96         8.59        13.33
    90        13.95         9.82        10.88
    90        19.81        10.47         5.89
    90         3.07         9.71         7.96
    90         6.03         8.80         5.92
    90         8.89         9.03        10.17
    90         9.73         7.26         1.32
    90        11.22        12.73         6.13
    90         6.07         5.04        14.26
    90         3.93         4.32         7.27
    90         5.57         1.20         8.18
    90         4.86         3.71         1.66
    90         9.08         5.63        11.04
    90         5.97         9.44         5.27
    90         8.78        10.40        12.85
    90         8.18         8.20         3.10
    90        11.29         7.78         7.39
    90         9.73         9.59         3.89
    90         8.31         9.24         8.77
    90        14.42         8.88        11.85
    90         7.74        11.83         9.38
